sentence,label
每次去都会吃它家的雪糕，便宜，和M记K记没什么差别，热狗也很不错。里面是家具饰品都很有创意，像一些厨具用品，很方便生活。家具都可以试用，能够坐上去感受，很前卫。周末休息都很多人，建议工作如经过那边去逛逛很好。,1
小时候经常去动物园，里面还有游乐场所，现在好些年没有去过了，不晓得现在里面是啥样子，以前最喜欢碰碰车了，呵呵，到动物园的交通十分方便，轻轨站就是园子门口，有小朋友的家长可以带娃娃去看看动物，还是黑不错的选择，就是门票价格越来越贵了，点都不亲民,1
服务极差，要看服务主管的脸色，一个劲的推销高价菜，不点就直接开始讽刺，量少不说还不能拉卡，如果有负分的话我直接给他底分，这辈子再也不去了，垃圾瘪三***直接倒闭吧,0
偶然路过 实验性的买了萝卜丝烧饼 哈哈 真的不错 一般会买一个葱油 一个萝卜丝 放在包包里 健身完了吃 经常弄的整个更衣室都是烧饼的香味,1
新式甜品，有创意但是味道一般般，价格有点小贵。有一次跟姐妹逛街找了去吃芒果水晶肠，结果令人失望，服务员的态度也不好。,0
奇怪的地方，根本没有吃到，很小众的快餐，只送大使馆，普通民众不要联系。说实话，这种定位单搞一个中文网站根本就是浪费,0
很有民国风，特别有特色，味道很好，典型的江南口味。环境真的很不错，可以带上一帮朋友去看看，尝尝味道。我很喜欢这家店,1
每次到对面的面馆吃饭都希冀着去这家店试试，因为它有些文化的名字和看似整洁的外表。请朋友吃饭去了一次，失望，服务员的服务水平太差，在客人面前大声交谈，呼三喝四，上菜粗鲁，基本上看不见人。菜点价格偏高，其中有一个萝卜的冷菜就几片质量低劣的海蜇头，卖到了36元！荒唐，不要因为在五角场不缺客源就降低水准，完全影响了五角场的整体餐饮水平。我觉得餐饮应该也要注重文化，用真诚经营，而不是仅仅为了赚钱,0
"昨天去苏州旅游,到采芝斋买了点粽子糖和奶油话梅,粽子糖还好,话梅味道没想像中的那么好.店门口有卖现做的方糕,于是买了十块带回去.今早冰箱里拿出来蒸热吃.吃了一块,就甜得不行了,那糕里还放了猪油.后悔蛮好少买几块的.",0
除了糟糕没有其他的想法了，点了云吞面等了25分钟，说要退单才上来。云吞面非常有创意，难吃到死就算了，面疙瘩的汤底洗锅水一样的汤，刀削面一样宽的面，服务员说这有面有云吞，云吞里有虾，这就是鲜虾云吞面！,0
偶尔会想吃煎饼，就去京客隆买一个吃，5块一个，薄脆很难吃，味道不怎么样，不过买的人还是不少，看来这种煎饼还是不行啊,0
一直都觉得一茶一坐蛮贵的~~结果去了觉得还好~~肉燥饭不错~~很入味~~菜量比较少~~属于精致派~~基本上一份饭~~一个干锅~~一个小菜3个人也就够了~~,1
特别要称赞一下的是坐落在他家里面的麦当劳的服务和人性化的服务。无论从店长还是销售都井然有序的让宾客很开心,1
一个很偶然的机会，买了这里的寿司，很赞。 虽然N多寿司在很多地方都有分店，但是并不是每一家都可以做的这么正宗，这么好吃。 这一家确实不错，南大街也新开了一家，但是口味不如这一家。 喜欢这里的招牌寿司，大爱，很好吃。,1
这是离我们学校最近的一家鸭血粉丝 味道还是不错的，感觉回味的味道都差不多 这家店鸭血分量也挺足的，不过这里的汤包不是很好吃,1
中式快餐，口味一般，环境还可以，米饭和稀饭每人2元吃到饱，菜分量少，味道还行，没多惊艳也不难吃，在新街口上班的或逛街可以吃吃,0
不知道为什么这家没有牛蛙煲。 服务员态度恶劣。环境也不怎么样。 口味么，都一样的，没什么特别。 但是人不少。,0
相比旁边的亚洲第一，味道是强太多了，但和外面的饭馆相比，也就马马虎虎了。 特别是打包带走的，回家倒出来一看，两个菜拼一盘，你坑爹呀！趁人不注意，就坑一把，后来的投诉，一点反馈都没有。。。,0
川菜馆，环境很好 烤鱼味道很正 还有一道日本豆腐也挺好吃 糖醋小排有点偏甜 总体来说还不错，是家人朋友聚会的好去处,1
我没吃过其他分店大茴香，但是新天地这家绝对是坑爹的！东西少得可怜不说，很粗糙，那次点了椰汁，是用回收的椰壳装的椰汁+水！那椰壳的切痕都“锈”掉了，叫服务员，结果服务员说不出个一二。 太坑爹了！,0
差，很差，不止是差，而且是多年以来一如既往的稳定差。闻到味道我就恶心，想到食堂我就厌食。不止一次吃到脏东西头发虫子。可以打负星吗？,0
印象最深地是黄河大鲤鱼，味道那个好啊，我们吃的是糖醋的，下回可以尝尝干烧滴。葱烧海参LG评价不错。乌鱼蛋汤一般吧，不好不坏。,1
新开的，吃过2次，对于豫园这个挤得不得了的地方来说，是比较不挤的了！布丁奶茶是我的最爱！味道上和其他店的没有区别！很好！,1
点了一碗牛丼招牌饭，中碗，量也不多，就在饭上盖了一些肥牛，什么菜也没有，也没汤。同事点了拉面，看上去也不怎么样，虽然味千出了事，但是还是味千比较好，这家在太平洋算是比较便宜的，但是真是便宜没好货，不值。,0
没说的那么好，全鱼锅料很足，鱼丸也可以，但是有点没进去味道。鸳鸯锅辣的那边也太水了，基本没辣味。服务也可以，很及时。评价低主要是因为蘸料，6元一份的特色蘸料，太一般了。怎么是花生酱不是芝麻酱，而且是预调好的，没的选，价格贵，还不能续加。一下就完全被海底捞比下去了，就是这个蘸料啊。本来没事可以去去的，但是因为这个蘸料，以后不会再选择了,0
说实话，如果想吃饱的话要200元每人，所有好吃的吃完了再来一碗和牛炒饭！ok了，老板心情好的时候会送你各种刺身，吃过最好吃的刺身我觉得是三文鱼腩刺身还有鲸鱼刺身！ 老板人很好，很健谈，他的伙计们也都很热情！挺！最重要是老板还娶了个日本太太,1
开放式公园。整体环境还是很不错的。位置优越。是老少皆宜的场所，非常喜欢。同时也很人性话，设置了休息椅子，服务还是很到位的。,1
环境那是不用说，冷气很足，服务也够周到 环境对于吃饭真的是很重要，在个安静、干净、硬件条件好的地方，人心情都好一截 鲍鱼汤挺鲜的，不过也没有传说中那么好，但有一点，东西都比较清淡，这点很好，赞一个,1
店铺虽小，装潢很怀旧，口味比较适合上海人的口味，服务热情，看得出老板很用心经营。。。。。。。。。。。,1
"这是我见过最差的豆老!需要提前一周预定,并且去了之后只能坐偏僻的小角落,第一次吃豆老只有海鲜酱油的,连一滴香油都不提供的商家,呵呵!请我去都不会再去的!",0
招牌扣三丝做的比较失望，各式的捞饭还行，价格有点贵，不过有4人包厢，环境相对较好。就算在大厅，每桌也有一定间距，大厅也比较安静。,0
很有名气的一家店，开了有段年头了，到饭点时排队的人真多啊，一般都要等半个多小时~可以要半只，有两种口味，孜然和蜜汁的，蜜汁的姜味很浓，不吃姜的人可能会接受不了，鸡肉挺嫩的，但是没有预想中的好，也不至于排那么长时间的队去买,0
最有欧式情调的咖啡屋 二楼的卡座 三四楼的包间都有着迷人的异域风情 推荐 花式咖啡 如冰摩卡 热拿铁等等 纯种的咖啡豆烘焙 浓郁的香气 赛过星巴克,1
这家是新开的，来这边吃纯属尝尝鲜。总体感觉吧，不值这个价，很稀的红豆汤里放了点糯米丸子和芋头，性价比低了些，开在正大什么的可能生意还好，但是开在居民区，生意就冷清了点,0
不是一般的难吃，后悔没进去前看看点评。以后决对不会再去了。浪费钱 都没吃完就走了。面硬 东西贵 量少,0
首先是味道，太差了，对不起满族菜这个称号，侮辱民族文化，太丢人了。 唯一的特点是每有客人进门的时候服务员的呼喊。 菜量很小，价格也不便宜，一个字：烂！,0
请了外地来的同事在这里吃饭，特意为了吃烤鸭，结果真是让人失望，涨到98元的烤鸭竟然如此难吃，都不像是刚烤出来的，应该是后来加热的。皮儿都不脆了。包间的环境极其简陋，让大家很没面子。点的西芹百合竟然满眼绿色不见白色，要求之下，又重新加进去了一些百合。毛血旺根本不是那味道。整桌菜除了一个蓝莓山药还说的过去，其他菜还不如随便一个小的川菜馆。以后有人请客都不会去了,0
地段是蛮好的，就是不知道为什么没什么人气 里面卖的全是日本的牌子~ 好喜欢！ tapenada是最爱啊~ 不过不让拍照有点郁闷，日本人的版权意识啊。。。,1
唉我不知道该怎么说 扭扭薯条又出来了~满心欢喜的去吃~~ 太让我失望了~~什么ma ~~都是断的~而且都是糊掉得~~ 男朋友口渴 买的可乐~简直都是冰水 根本不是什么可乐~~ 麦当劳现在 怎么这样啊~~ 太让人失望了~~~！！！,0
同学就是这家学校的，记得她说环境不好，同学好像都勾心斗角的，据说她在那里成长了许多，后来还是自己出来读的自学考~那同学真的是很厉害啊，自学考两年全部过了，好佩服亚！,0
桂林的漓江真的很美，山水“甲天下”真谛在漓江。不要走马观花，建议认真仔细观光，如果有兴趣可以：徒步漓江，亲临漓江水，感觉真的很棒！ 看到清清的漓江水，真有和她深深拥抱的冲动，和这美丽的山水融为一体，那一定就是神仙的感觉了吧？可惜呵，天气还有点冷，我不得不却步了。,1
"个阿姨D态度实在太差,去食饭好似受气咁,等得耐唔紧要,起码好声好气D啊,真系噔厨师仔个女朋友担心啊,第日有个咁嘅奶奶! 唉~~D忌廉汤差晒喇,稀佐好多,失望! 其他还好吧~!升佐价~!",0
学生自己开的，味道一般，还行吧，只是只会吃一次罢了，应该不会再去了，毕竟不是一家很有特色的店，味道也没有很大的优势,0
买了个香芋酥 两个老婆饼一个红豆一个原味的。。。 我想说。。全是糯米的东西嘛 香芋酥不甜不错蛮好吃的。。。老婆饼有点点小甜了。。我这个吃甜的人都觉得有点甜。。,1
在家附近，生意我可以证实是真的很好。每天到晚饭前都是排长队的，我喜欢吃他们家的鸭架子，就是比别家的贵的有道理啊，鸭肠不怎么好的，别的都还很不错的,1
店不太好找，在中关村B1层绕来绕去才发现的~~说是冻酸奶，我觉得好像就是酸奶味道的冰淇淋，分大中小杯，底料都是一样的，就是冻酸奶，上面可以自己选择加干果或者水果，猕猴桃和蓝莓很受欢迎，但是我觉得太酸受不了，水果貌似都是调味的，都很酸，加上地下的冻酸奶，酸的那叫一个爽，可以试试哦~~,0
